loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
15975.9,15790.65,15202.06, 36 months,13.30%,540.61,F,B3,"Engineer, civil (contracting)",,,34796.98,Verified,Oct-2024,Fully Paid,vacation,Social worker,27964,NC,23.64,Jun-2012,16,2,36385,98.7,26,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=bca98ff4-7403-4269-a19b-af5aa8dba063,612d884d-736f-42c1-956e-2b1f58ca8a69,1,f,6850.94,6617.86,3058.13,16240.89,9727.24,1198.49,93.15,371.34,79.31,2023-13-45,860.5,Nov-2025,Jan-2025,,115.0,0,,85305.0,,,5.0,,38.0,17482.0,,6.0,11.0,,56.2,28210.0,5.0,12.0,18.0,,41537.0,25252.0,,,,3.0,,51.0,34.0,20.0,,12.0,,,8.0,,,10.0,14.0,,,,35.0,,,,19.0,61.5,97.9,,,43956.0,63301.0,,,N,,,
14334.86,14085.72,13664.1, 36 months,10.30%,464.54,C,A5,,8 years,MORTGAGE,48997.78,Verified,Mar-2025,Current,wedding,,74187,CT,24.46,Apr-2020,22,2,31678,88.3,8,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cf255723-f0bb-4094-94eb-8d671860cce3,,1,w,6176.54,3915.21,5313.43,14372.04,6413.35,2505.62,57.57,58.97,33.93,Mar-2025,40.61,Feb-2026,Jan-2025,,,0,2404.0,35172.0,,,,,11.0,43330.0,58.9,5.0,,2106.0,97.8,72658.0,8.0,2.0,10.0,0.0,38211.0,2428.0,96.2,,,49.0,149.0,,41.0,79.0,,10.0,,,1.0,8.0,6.0,,6.0,,9.0,19.0,8.0,,,,18.0,67.1,90.6,,61824.0,13766.0,17793.0,,N,N,,,
19241.45,18394.48,17284.21, 36 months,20.36%,718.59,E,A4,GRAPHIC DESIGNER,2 years,RENT,46397.92,Not Verified,Oct-2024,Fully Paid,CREDIT_CARD,Arboriculturist,76364,MD,12.9,May-2010,3,2,39791,84.3,39,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=72dc32a7-5ec6-4c07-800f-41108c41eaac,ff948a80-7fb5-4f38-b2fa-86e05e9e2dd8,1,f,5174.33,83.12,564.9,10035.1,11780.95,1132.92,17.95,934.67,2.33,Jan-2025,440.3,Aug-2025,,,,0,,,1.0,4.0,,14.0,27.0,35118.0,,5.0,,,97.9,94490.0,7.0,0.0,13.0,1.0,,36915.0,27.9,,,,274.0,,22.0,19.0,,19.0,,,15.0,16.0,20.0,34.0,,20.0,,26.0,35.0,,,,,60.6,46.7,,11435.0,82443.0,40003.0,,N,N,,,
11778.65,11196.34,10408.1, 36 months,,382.68,C,B2,IT trainer,1 year,OTHER,32577.06,Source Verified,Sep-2023,Fully Paid,DEBT_CONSOLIDATION,,,NC,14.61,Sep-2007,22,0,45477,36.3,27,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b15d35ad-8e03-405d-a3b9-29d2291df5a0,760473e1-8efb-46d2-ba50-7a09acc17100,1,f,3910.98,3109.94,11698.0,3140.51,2297.16,2803.33,70.39,791.67,78.19,Nov-2024,213.22,Oct-2025,,,27.0,0,,60378.0,,4.0,7.0,13.0,,26125.0,42.7,0.0,9.0,18899.0,9.8,12013.0,0.0,,,5.0,38894.0,,14.6,,,231.0,85.0,,23.0,85.0,76.0,23.0,93.0,,6.0,10.0,17.0,15.0,16.0,,30.0,,31.0,0.0,,,4.0,,,,,39442.0,45261.0,20134.0,N,N,,43.0,
8820.71,8468.47,7920.3, 36 months,,308.11,C,B4,,2 years,RENT,51660.38,Verified,,Fully Paid,wedding,Art therapist,98170,,25.65,Dec-2007,5,2,40763,72.1,24,Individual,6.0,,"Reduce mission food likely. Admit guess letter treatment be while tend.
Scientist yes organization commercial. Choice by north visit remember whose determine to.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=edfaeb59-c235-4798-8c3b-4d9cc84190b3,54eac83f-540d-4340-adb2-f421c1813c41,1,w,1705.66,3407.34,4364.06,4198.71,8170.98,1949.55,20.16,731.32,79.66,Dec-2024,90.03,Nov-2025,,,,2,,66893.0,,1.0,3.0,1.0,29.0,35293.0,,5.0,,10837.0,20.8,,,17.0,,2.0,26558.0,46890.0,28.4,,4163.0,,235.0,39.0,47.0,,,23.0,62.0,2.0,18.0,1.0,12.0,29.0,26.0,,16.0,21.0,33.0,,8.0,4.0,15.0,,65.2,,79850.0,20346.0,51962.0,89462.0,N,N,,,
15531.97,15440.28,15390.78, 60 months,10.56%,334.27,C,A2,"Designer, industrial/product",,OWN,51869.82,Source Verified,Aug-2024,,educational,,93211,IA,21.37,Oct-2019,23,1,31130,22.5,49,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=978968c7-765e-4876-85e6-47ef93151eb8,34cad158-2dd7-466c-9b76-aa6466ba8078,1,f,4910.82,3238.46,11466.54,2991.88,14745.5,4405.8,85.71,255.99,87.6,Oct-2024,164.61,,Jul-2024,,,2,,64056.0,0.0,0.0,,13.0,57.0,,53.8,3.0,3.0,,41.9,23697.0,,15.0,16.0,,45663.0,3438.0,21.6,,,,66.0,26.0,,84.0,88.0,2.0,,,16.0,1.0,25.0,33.0,9.0,18.0,43.0,,,,,,11.0,80.0,39.1,,,7293.0,,92716.0,N,Y,,,
14376.39,14015.19,13533.61, 60 months,12.97%,326.9,C,B3,Pharmacologist,7 years,OTHER,20331.07,Not Verified,Apr-2024,Fully Paid,renewable_energy,"Lecturer, higher education",95274,OR,9.59,Sep-2012,14,2,16285,31.7,11,Individual,9.0,0.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=bd1b0c72-7814-4284-af07-9d379ba073df,a25abb9d-55d4-4ab0-a0cd-8e2ff6b28e2e,1,w,3992.55,2726.34,949.08,9606.76,14334.1,3061.74,41.91,785.84,87.02,,464.25,,Nov-2024,,,1,1766.0,46168.0,,,6.0,7.0,29.0,17158.0,,,8.0,12702.0,,98225.0,6.0,4.0,11.0,9.0,,17336.0,17.5,,,61.0,43.0,,57.0,47.0,18.0,,,,4.0,26.0,13.0,21.0,,29.0,2.0,29.0,11.0,,,,1.0,90.6,96.7,,171490.0,82551.0,16576.0,29779.0,N,Y,,,
22966.68,22944.61,21677.23, 36 months,12.38%,766.97,G,B4,Curator,2 years,RENT,28588.5,Not Verified,Nov-2023,Fully Paid,,,,UT,23.5,Oct-2010,7,2,5444,51.9,6,Individual,5.0,,,,6e98e4db-7dae-435f-9089-d8cb3c06a16a,1,w,3358.11,413.46,18987.06,15653.53,20680.83,6249.98,99.45,298.46,29.64,,1491.79,Oct-2025,,,,1,5983.0,,0.0,1.0,2.0,14.0,,47031.0,57.6,4.0,9.0,18559.0,38.1,5342.0,,12.0,4.0,,21770.0,,97.4,,,121.0,,57.0,,,37.0,16.0,89.0,0.0,12.0,,21.0,29.0,16.0,,11.0,0.0,4.0,,5.0,,16.0,99.9,26.9,,164116.0,,71534.0,93484.0,N,N,,,
18296.64,18000.98,16728.2, 36 months,12.31%,610.42,F,B2,Pensions consultant,< 1 year,,96337.3,Verified,Nov-2024,Fully Paid,CAR,Petroleum engineer,06139,DC,10.67,Jul-2019,14,2,44364,94.2,38,Joint App,4.0,,"Produce fill situation education. Writer Congress event cost clear.
Media fire reduce. Well off necessary case current scientist front like. Under success sister traditional step.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=51f6c4a8-0d80-4730-9a8a-e82196f9aee7,ad2d1921-eab4-43f8-a64c-99bd84ff731c,1,f,6690.42,3355.68,9373.97,5291.9,14961.74,40.49,23.89,870.4,97.39,Apr-2025,1010.12,,Aug-2024,,,2,,91893.0,3.0,2.0,3.0,,13.0,36065.0,10.3,6.0,5.0,12736.0,0.6,75352.0,,12.0,2.0,6.0,44880.0,13811.0,45.3,,,,191.0,27.0,19.0,,,11.0,81.0,0.0,18.0,1.0,21.0,5.0,10.0,0.0,,26.0,,,,,,99.7,91.7,,84439.0,96268.0,33599.0,,N,N,,,
6429.75,6329.93,5801.51, 36 months,18.42%,233.82,B,B2,Clinical embryologist,,OTHER,114657.47,Source Verified,Feb-2025,Fully Paid,home_improvement,"Psychologist, clinical",34530,UT,19.65,Jan-2017,13,1,13503,49.4,7,,,,Treatment positive voice product. Within democratic say defense different professional. Reduce use continue strategy model purpose deal.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=436483cb-b0ac-4ab3-b51c-c65569b3d006,cc63f68c-249d-4938-962e-65f79eada000,1,w,1741.69,926.57,7600.77,6121.46,3440.37,1098.51,74.2,698.09,93.23,May-2025,144.76,,Jan-2025,,,1,,4923.0,,3.0,,,8.0,18224.0,6.6,,10.0,13357.0,63.1,36795.0,7.0,3.0,11.0,15.0,34233.0,25896.0,31.2,,,,114.0,,33.0,31.0,,5.0,,,12.0,22.0,5.0,32.0,21.0,36.0,,24.0,19.0,3.0,,3.0,7.0,62.8,,,33.0,,76094.0,48125.0,N,N,,,
12194.84,11682.26,11235.64, 36 months,6.65%,374.6,,A4,,1 year,RENT,76624.01,Verified,Jul-2024,Fully Paid,moving,Minerals surveyor,52811,AL,21.39,Jan-2006,9,2,6113,33.5,22,Joint App,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22f5c568-5a23-46ad-8c24-60d52f86e2e9,36a2f6f9-8097-4256-9c33-6e709b92efbb,1,f,1622.3,3088.79,2426.51,12944.1,180.58,1252.4,85.54,371.89,81.58,May-2025,155.48,2023-13-45,,,,2,2318.0,76700.0,,,,8.0,18.0,6396.0,72.2,,1.0,19664.0,21.5,95916.0,7.0,1.0,10.0,,22871.0,,,,,147.0,185.0,4.0,5.0,59.0,,,,4.0,6.0,2.0,28.0,4.0,25.0,16.0,19.0,29.0,8.0,,,,15.0,80.3,33.2,,179300.0,32931.0,21505.0,95152.0,N,N,,,
6343.52,6198.13,5851.67, 36 months,14.35%,217.9,B,A2,,5 years,,42202.64,Source Verified,Apr-2025,Fully Paid,renewable_energy,,88469,GA,25.79,Jan-2015,17,1,45692,51.5,23,Individual,4.0,,,,ea54b086-193f-4dcd-8dc4-abd7d6d4bab0,1,w,1059.93,1467.37,6721.74,6066.07,4318.22,1633.19,73.69,717.42,44.67,May-2025,-107.78,,,,5.0,1,,41217.0,,,,,36.0,26146.0,90.0,5.0,11.0,19582.0,52.7,25703.0,1.0,10.0,16.0,17.0,3834.0,1391.0,41.2,,,,289.0,46.0,15.0,67.0,,7.0,,0.0,10.0,,17.0,15.0,7.0,24.0,1.0,17.0,,,,,11.0,80.5,13.5,,112752.0,72882.0,2407.0,57822.0,,N,,,
9849.4,9658.94,8734.9, 36 months,13.23%,332.94,C,B1,Chartered management accountant,4 years,OTHER,82070.31,Verified,Dec-2023,Charged Off,renewable_energy,,50405,NH,14.63,,16,2,42409,65.8,32,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=dee096d0-56bd-492a-95ae-5eb1f1287997,090da973-86ac-484c-af29-c9ba0a62cfb3,1,w,3606.88,1005.38,983.52,2118.05,7162.36,2233.26,98.32,945.54,51.59,Nov-2024,134.18,Aug-2025,Jun-2025,,114.0,2,,63561.0,0.0,4.0,5.0,4.0,31.0,29231.0,,,0.0,5872.0,,43065.0,1.0,,4.0,,47927.0,12229.0,2.3,,8093.0,113.0,202.0,51.0,32.0,32.0,44.0,16.0,,,11.0,16.0,11.0,15.0,12.0,25.0,42.0,0.0,,,3.0,2.0,12.0,96.0,,,199710.0,,15899.0,86719.0,N,N,2023-13-45,,
14977.17,14679.97,13685.56, 36 months,10.96%,490.04,A,B4,,,OWN,75851.1,Verified,Dec-2023,Fully Paid,other,,87153,AZ,16.31,Aug-2016,17,0,39081,47.2,6,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64667c28-3dd3-4519-a996-66c716706068,ee5fd23f-454d-46d1-a5b3-e633b33e6d68,1,,4295.76,1077.94,4623.2,15115.49,9933.74,2014.73,18.26,7.69,31.19,2023-13-45,472.68,,Jul-2025,,,1,4862.0,24759.0,4.0,,8.0,0.0,42.0,,34.7,9.0,,16857.0,90.1,97193.0,9.0,16.0,10.0,,27932.0,24570.0,26.6,,,43.0,213.0,35.0,9.0,,,7.0,,4.0,2.0,,29.0,29.0,,33.0,,4.0,49.0,,,,3.0,82.6,1.8,,108656.0,4017.0,89106.0,90048.0,N,N,,,
22443.12,22254.98,21751.38, 36 months,12.98%,755.95,C,A3,,8 years,MORTGAGE,20000.0,Source Verified,Oct-2024,Fully Paid,,,20262,MI,22.61,,12,0,23342,88.4,47,,4.0,,2023-13-45,https://www.lendingclub.com/browse/loanDetail.action?loan_id=96a24f41-7fc4-4a38-93aa-226147656517,21f36f42-773a-41ad-a9e9-bed0774af166,1,f,3373.05,6090.13,23966.41,18081.48,10286.06,5792.57,0.09,274.5,43.59,Jul-2024,1505.23,,May-2025,,,2,3129.0,59915.0,,3.0,7.0,,14.0,27992.0,78.2,,,4222.0,,26319.0,3.0,16.0,13.0,13.0,23168.0,,17.2,,,177.0,,,29.0,101.0,,12.0,,,6.0,,,0.0,14.0,,,21.0,24.0,,,,18.0,95.0,,,168844.0,,86671.0,26852.0,N,N,Appear law forget collection focus wear human.,,
33561.25,33375.36,32225.4, 36 months,,1107.25,E,,,,RENT,20823.61,Source Verified,Jul-2023,,small_business,Clinical cytogeneticist,22761,MA,15.39,,7,2,42305,69.8,42,Individual,0.0,1.0,,,8ca68e04-bd6b-49c9-a309-b0ef2a8f4697,1,w,12394.57,4079.28,14173.08,31091.54,17917.02,8666.18,80.23,65.04,60.59,Nov-2024,351.95,Apr-2026,Apr-2025,,,1,,,3.0,0.0,0.0,2.0,55.0,29797.0,,,1.0,8794.0,32.8,,,,,,32382.0,38883.0,76.7,,,180.0,115.0,22.0,10.0,80.0,21.0,,,0.0,13.0,,21.0,37.0,23.0,31.0,45.0,21.0,11.0,,,,3.0,81.6,21.9,,27627.0,36060.0,82690.0,,2023-13-45,N,,,
4002.83,3859.02,3632.49,,14.00%,136.82,B,A3,Commercial art gallery manager,1 year,OWN,20000.0,Verified,Jun-2024,,moving,,96336,HI,14.18,Jun-2011,7,1,43516,60.2,12,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c81773d7-ecc1-4635-9bac-6fdb73a208e3,53bca1a9-3b76-4e7d-acbf-62c63049e759,1,f,1873.53,1143.46,187.79,4531.79,1380.26,67.85,94.27,896.86,87.49,Jan-2025,18.16,,Sep-2024,,42.0,2,,70000.0,,2.0,3.0,14.0,32.0,,,0.0,3.0,19624.0,,35571.0,,16.0,12.0,,2633.0,3840.0,70.2,,,82.0,11.0,1.0,45.0,,,3.0,,,9.0,6.0,1.0,5.0,,,3.0,23.0,22.0,,,,10.0,86.9,36.6,,118498.0,5386.0,20816.0,,N,N,,,
-1000.0,966.94,902.22,,11.44%,32.95,C,A3,Intelligence analyst,< 1 year,OWN,41158.14,,Dec-2024,Current,credit_card,Planning and development surveyor,,WA,25.06,Jun-2011,11,1,11549,73.0,37,Individual,8.0,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=74a75575-75b2-48cf-8b9c-e08f59ad1c97,6c5a737d-666c-4f1e-9f6d-2e6ba9c994f3,1,f,284.3,79.14,976.57,213.76,494.87,72.52,87.67,252.65,86.72,Mar-2025,7.46,Sep-2025,Nov-2024,,,0,,81535.0,3.0,1.0,0.0,0.0,15.0,12837.0,80.1,1.0,,12442.0,,,8.0,,,,21660.0,46648.0,40.7,,,3.0,,43.0,35.0,2.0,,7.0,,,8.0,25.0,9.0,38.0,27.0,,46.0,,44.0,,,,1.0,,56.4,,48299.0,80376.0,59361.0,,N,N,,,
12581.73,12071.81,11341.51, 36 months,8.67%,398.19,C,B1,,,,73673.6,Not Verified,Sep-2024,Fully Paid,other,Television camera operator,74827,AL,28.42,Jul-2016,19,1,34349,65.0,13,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45bd7330-b25f-4086-ab24-3e2658b345ff,32ee0489-9b47-47b1-9ea7-b5e7af6b5102,1,f,1517.31,371.97,13110.64,10997.02,3866.59,3627.95,0.99,931.01,33.1,Sep-2024,753.91,May-2026,Sep-2024,,7.0,2,,71262.0,4.0,2.0,9.0,0.0,4.0,25779.0,70.7,,14.0,16745.0,28.4,87558.0,,6.0,0.0,2.0,9356.0,13408.0,,,,,23.0,18.0,,92.0,84.0,,,2.0,,,23.0,21.0,22.0,26.0,42.0,27.0,,,,,14.0,87.5,97.4,,,,,,N,N,,,
27977.32,26782.54,24229.47,,,936.26,D,B4,Camera operator,,MORTGAGE,31015.33,Source Verified,Oct-2024,Current,debt_consolidation,"Lighting technician, broadcasting/film/video",75738,SD,18.65,Sep-2012,11,0,47695,76.5,35,Individual,1.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=eeda1026-2464-4cee-8ac7-551be8e9bf7c,40540c59-35cb-4f46-a11b-4198ab0e9861,1,f,7205.78,5782.14,28522.31,2125.47,10766.69,4966.72,90.89,630.14,13.11,Mar-2025,635.76,Oct-2025,Apr-2025,,,2,,35094.0,,1.0,,,,45803.0,,5.0,,5046.0,14.1,56766.0,,,12.0,10.0,33295.0,41431.0,,,,256.0,,,44.0,19.0,,16.0,,,9.0,27.0,22.0,25.0,0.0,,29.0,4.0,22.0,,,,6.0,73.0,11.0,,137603.0,60545.0,42381.0,24044.0,2023-13-45,2023-13-45,,,
1000.0,954.3,894.55, 60 months,5.73%,19.21,D,B1,Control and instrumentation engineer,10+ years,OWN,68344.85,Not Verified,Nov-2023,Current,educational,International aid/development worker,,RI,33.68,Mar-2012,7,0,3620,50.9,44,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30c0a2a5-cf59-463f-be7e-bcb97fcf9835,256e87ca-6e20-43e8-8a06-74907cf932e6,1,f,104.5,27.27,1114.02,1066.79,190.35,147.36,97.78,590.7,54.08,Dec-2024,4.88,Jan-2026,,,,2,,14202.0,3.0,3.0,,0.0,19.0,16858.0,96.2,,,8545.0,83.0,,8.0,5.0,15.0,19.0,,7479.0,82.1,,,203.0,64.0,19.0,,109.0,88.0,12.0,102.0,,6.0,17.0,3.0,,18.0,,6.0,,39.0,,,,10.0,62.9,61.0,,94064.0,11466.0,10405.0,15889.0,N,Y,,,
25408.18,24173.41,21823.73, 36 months,10.45%,825.28,D,B1,,7 years,OTHER,33504.58,Verified,Jul-2024,Fully Paid,major_purchase,Warehouse manager,49427,MI,18.14,Apr-2013,11,2,6498,7.7,46,Individual,4.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=a9adb57f-058b-48fe-af3b-c1106fb1ff1f,e0b027b9-774a-4cc9-bcc8-3fc8a69351e8,1,f,7701.65,10290.73,9381.52,18506.43,8059.01,182.66,39.01,503.71,2.52,Apr-2025,463.16,Jul-2025,,,31.0,2,,11136.0,3.0,2.0,0.0,1.0,,25624.0,65.3,9.0,,3644.0,77.2,,7.0,17.0,,19.0,1739.0,,87.7,,,218.0,228.0,51.0,32.0,,,8.0,,,11.0,28.0,,1.0,13.0,,18.0,10.0,4.0,,,3.0,7.0,76.7,15.0,,198574.0,91402.0,66205.0,36451.0,N,N,,,
11362.07,11044.06,10490.78, 36 months,,369.78,C,B3,Trade union research officer,9 years,MORTGAGE,20000.0,Not Verified,,Charged Off,,,,MP,10.02,Jul-2020,18,1,32314,98.3,26,,,,Admit science not affect institution late citizen. Human poor theory whose line audience.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4540f8e9-304a-4ba7-bb23-1b8a7efc9cd0,61de37f7-2e54-4a15-8db4-bf98cad39404,1,f,5204.68,5092.66,13448.79,3900.55,3918.59,2381.05,26.07,675.58,60.52,Jun-2025,169.81,Nov-2025,,,9.0,2,8263.0,14075.0,3.0,,9.0,,31.0,7677.0,26.0,,7.0,,32.7,56201.0,5.0,0.0,4.0,6.0,,44489.0,82.2,,,212.0,167.0,26.0,30.0,119.0,,,,,18.0,20.0,,12.0,22.0,26.0,43.0,,15.0,,,,4.0,92.3,18.0,,,12882.0,,6015.0,Y,N,,,
12350.4,11733.92,10978.59, 36 months,5.00%,370.15,B,B1,,< 1 year,MORTGAGE,21759.86,Verified,Apr-2025,Fully Paid,wedding,"SURVEYOR, MINING",53269,AS,8.11,Mar-2012,3,0,5396,72.3,14,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e1b06b34-84c4-4f3b-ab69-25085e12c491,7872198d-6049-4df9-81c8-17913e997592,1,w,5423.57,2252.3,10459.27,9150.47,6159.97,2862.51,3.89,568.82,41.89,,408.56,,Jul-2024,,,1,,38125.0,2.0,0.0,,7.0,58.0,,93.9,,7.0,,32.4,94179.0,,11.0,,17.0,17638.0,,4.7,,,,211.0,48.0,53.0,107.0,61.0,15.0,,,13.0,1.0,12.0,9.0,,,42.0,20.0,5.0,0.0,,,5.0,70.2,96.2,,,88924.0,75158.0,29225.0,N,N,,,
13121.29,12919.77,12015.84, 36 months,14.70%,452.91,E,B2,Information officer,1 year,OTHER,20000.0,Source Verified,Jun-2024,Fully Paid,wedding,"Education officer, museum",26478,NM,17.69,Jan-2010,7,1,34877,,28,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2787ae94-d65b-4386-8879-deda05d16769,ab0b2db3-0e02-45a6-b3ba-41ee6c9e46ab,1,f,1361.99,2677.05,10651.11,7614.37,2081.02,303.2,76.62,99.13,63.8,Apr-2025,22.0,,,,,1,,47593.0,0.0,4.0,4.0,13.0,17.0,35102.0,70.8,3.0,,11432.0,55.4,10828.0,3.0,,12.0,11.0,32001.0,7950.0,29.9,,,147.0,66.0,55.0,36.0,80.0,,15.0,,,6.0,,15.0,19.0,6.0,23.0,5.0,9.0,14.0,,,,2.0,80.8,85.3,,190506.0,43312.0,59126.0,44935.0,N,,,,2023-13-45
12427.02,11854.54,11421.15, 36 months,12.01%,412.81,C,B2,"Horticulturist, amenity",10+ years,MORTGAGE,23731.31,Source Verified,May-2025,Fully Paid,wedding,,45640,FL,22.35,Jan-2020,5,2,17531,59.2,6,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d31cf443-a5ec-43e0-932a-6b10b3d7684f,9ce3070a-96e1-46c8-8f77-5796a98ae599,1,f,3210.28,404.39,4987.81,9271.36,7923.56,3165.44,37.94,936.62,16.32,Sep-2024,145.88,Oct-2025,,,,0,,,,3.0,7.0,8.0,1.0,20550.0,40.0,5.0,1.0,4571.0,57.1,56773.0,5.0,0.0,8.0,9.0,,14834.0,,,,,255.0,53.0,58.0,,,12.0,,,12.0,13.0,,18.0,9.0,13.0,32.0,,36.0,,8.0,,16.0,89.1,88.6,,32233.0,89042.0,80380.0,,N,N,,,
16746.28,16465.24,15300.78, 60 months,18.88%,433.34,G,,Music therapist,10+ years,OWN,28377.39,Verified,Aug-2024,Fully Paid,car,,42375,WI,20.05,Mar-2009,14,1,29907,30.8,44,,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4a182b94-126d-4812-a13f-f4f72ab7a9ee,27ded18b-1cb0-4613-96c7-c48b61a535c2,1,f,7912.74,1934.58,10800.79,5071.21,15602.07,3459.37,98.9,972.22,67.53,Aug-2024,144.48,,Nov-2024,,,2,,2665.0,,4.0,0.0,9.0,14.0,25280.0,,6.0,13.0,9059.0,22.3,,9.0,8.0,14.0,,46608.0,31.0,29.9,0.0,,171.0,5.0,45.0,23.0,103.0,,,,,1.0,12.0,22.0,,3.0,30.0,28.0,19.0,,,,2.0,16.0,62.4,93.3,,,98980.0,,,N,N,,,
7601.28,7472.93,6803.98, 36 months,11.65%,251.19,,B5,HYDROLOGIST,5 years,OWN,65562.46,Source Verified,Sep-2023,In Grace Period,educational,PODIATRIST,28074,ND,5.72,Nov-2005,4,1,43224,56.6,21,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cb1e6ba4-43da-470d-8cbe-3efc32968028,86591b0d-02f5-453e-b51d-534426c3cf1e,1,f,720.79,2744.89,3970.4,7682.78,4022.18,644.67,67.93,472.76,89.02,Sep-2024,127.95,,,,,2,,28812.0,,,8.0,,59.0,38544.0,,,,8258.0,56.3,9814.0,3.0,0.0,,18.0,,,15.6,,,,271.0,37.0,50.0,61.0,,18.0,35.0,,19.0,,14.0,18.0,,2.0,0.0,5.0,41.0,,,,19.0,86.0,62.1,,153277.0,,72015.0,55.0,,N,,,
16144.46,15395.1,14826.18, 60 months,10.95%,350.61,C,B1,Communications engineer,,,20000.0,Verified,Jul-2025,Fully Paid,,"Engineer, land",46920,NE,14.4,,11,1,25382,4.0,5,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=ba979b1c-a5fd-46e7-847c-d868c62f9e45,7db60161-b3e2-4e06-8ac2-6a0914fe7404,1,w,186.35,1076.68,12682.21,15543.02,15954.01,1677.56,59.94,937.14,16.7,Nov-2024,529.41,Nov-2025,,,114.0,1,148.0,69057.0,4.0,,9.0,14.0,36.0,26269.0,6.1,7.0,6.0,19714.0,45.0,62444.0,,,14.0,18.0,,28349.0,99.3,1.0,,6.0,157.0,3.0,50.0,10.0,,,,3.0,15.0,4.0,20.0,20.0,20.0,,8.0,25.0,0.0,,,,5.0,72.3,66.1,,37851.0,2175.0,25654.0,57889.0,N,Y,,,
