loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,mort_acc,pub_rec_bankruptcies,desc,url,member_id,policy_code,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,random_field_1,random_field_2,random_field_3
13833.83,13507.78,12986.22, 60 months,16.34%,338.95,D,B1,Armed forces training and education officer,7 years,OWN,224564.64,Not Verified,Jun-2025,Current,renewable_energy,,40877,OH,9.27,Oct-2006,6,2,47478,34.5,48,Individual,,0.0,Include candidate discuss factor. School reason instead decide even shoulder environmental. Sit role sign my.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4a9b0d29-598a-42a4-bd5f-e9573fb99d15,23a1cd48-6e9c-4480-b3ea-a006917cbf9d,1,f,1665.98,596.94,8718.51,14797.0,4607.93,542.22,53.08,966.54,44.53,Dec-2024,317.98,Apr-2026,Sep-2024,,,1,,496.0,,,,,,375.0,47.8,,3.0,,29.2,8871.0,9.0,4.0,13.0,,8957.0,,,,2480.0,16.0,278.0,54.0,19.0,107.0,55.0,22.0,,4.0,,,16.0,,,38.0,1.0,6.0,11.0,,,,2.0,82.6,90.5,,138681.0,95818.0,29069.0,,N,N,,,
18941.02,18493.24,16895.65, 60 months,11.66%,418.05,B,B1,"Psychologist, educational",8 years,RENT,71219.27,Source Verified,Oct-2023,Fully Paid,car,"Designer, exhibition/display",21260,VT,12.43,Feb-2012,15,0,42930,27.9,36,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e330f0ad-459b-44ea-af1a-92391054a16a,04870e1f-9e2f-4ae4-b912-ac1d0e366f06,1,f,5729.18,6200.47,5299.01,4254.94,6719.01,4144.47,82.86,345.67,14.25,,680.5,,,,,1,9897.0,52492.0,4.0,1.0,,,34.0,20586.0,,,4.0,15817.0,98.4,10589.0,7.0,10.0,,13.0,,18362.0,76.6,,,168.0,185.0,,36.0,,,23.0,,,10.0,0.0,,32.0,13.0,8.0,8.0,,48.0,,4.0,,,52.1,18.0,,163649.0,18973.0,79348.0,52920.0,N,N,,,
15372.79,15164.96,13705.93, 60 months,12.71%,347.52,C,A4,Administrator,2 years,RENT,20000.0,Not Verified,Dec-2024,Current,wedding,,20992,CA,16.58,Sep-2006,5,0,35502,22.7,29,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3098ab0d-05c1-46ef-9018-cea705bc2609,a3db28a7-dcfd-44e3-a46c-9fde3fa460db,1,w,4053.38,7679.41,3651.72,1308.08,10059.02,2860.17,93.46,185.45,51.51,Oct-2024,481.17,Aug-2025,,,3.0,1,,93789.0,,,,7.0,40.0,39113.0,,,,15230.0,50.8,,2.0,15.0,17.0,4.0,,39624.0,11.6,,,127.0,219.0,29.0,23.0,,,10.0,,,13.0,19.0,,8.0,,26.0,45.0,23.0,,,,3.0,1.0,63.5,20.3,,190194.0,73698.0,64918.0,64110.0,N,N,,9.0,
6070.2,5931.29,5550.05, 60 months,10.19%,129.54,B,A1,Claims inspector/assessor,3 years,MORTGAGE,20000.0,Verified,Jun-2024,Fully Paid,moving,"Geologist, wellsite",28109,CT,19.0,Sep-2007,6,0,18001,92.4,37,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23638af7-872d-4d82-bc3e-935a89d00846,4a667625-3abb-4dee-b74f-97e44717a6f4,1,w,699.75,2539.81,84.19,1014.93,1850.23,843.49,43.03,807.14,11.05,Feb-2025,178.16,,Sep-2024,,,1,,9833.0,0.0,2.0,0.0,12.0,,,,8.0,2.0,,65.4,,,7.0,8.0,,6709.0,,92.8,,,,282.0,22.0,21.0,83.0,,15.0,,,15.0,25.0,,,24.0,,,14.0,37.0,,,,1.0,72.2,,1.0,101890.0,86460.0,20748.0,,N,N,,,
23983.99,23158.06,21553.69, 36 months,11.58%,791.86,D,A2,"Designer, fashion/clothing",4 years,OWN,103906.29,Not Verified,Sep-2023,Fully Paid,major_purchase,Cytogeneticist,88655,KS,27.1,Feb-2019,8,0,38800,,21,Individual,2.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=02f6b482-45db-4e44-8484-462d9535bde8,023906d9-08f8-4f6d-a420-4b227577c68d,1,w,1834.61,4751.26,18790.28,20467.27,19507.39,1736.46,35.01,909.13,54.14,Dec-2024,212.02,Jul-2026,Jul-2024,,,0,,32732.0,,2.0,1.0,5.0,27.0,44160.0,10.8,3.0,2.0,19795.0,42.4,,,4.0,7.0,19.0,4857.0,18081.0,98.7,,,7.0,26.0,48.0,13.0,101.0,,21.0,,,5.0,26.0,29.0,32.0,25.0,19.0,,15.0,30.0,,,,14.0,66.3,98.4,,137672.0,,14870.0,88514.0,N,N,Or owner set finally staff explain.,,
23860.45,22776.54,20534.61, 60 months,5.00%,450.32,D,B5,Insurance claims handler,1 year,OWN,39151.76,Source Verified,Jun-2024,Current,wedding,Scientific laboratory technician,46873,MA,17.99,Mar-2020,23,1,20784,21.9,41,Joint App,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cfc08e68-e9a8-4e0c-b7da-f20c2892c63a,f3a74b74-5e02-4ffa-b4c1-7c06920b8636,1,w,11563.7,7879.68,15129.13,12003.32,22097.4,6254.36,7.18,410.33,73.97,Mar-2025,395.41,,Apr-2025,,,1,,53619.0,4.0,0.0,6.0,,45.0,37761.0,78.2,0.0,11.0,349.0,14.5,51623.0,7.0,19.0,15.0,16.0,23591.0,,54.9,,,,,,10.0,,55.0,,47.0,,11.0,25.0,25.0,,27.0,24.0,3.0,11.0,6.0,3.0,,,1.0,93.1,49.8,0.0,41031.0,74341.0,9918.0,1101.0,N,N,,,
6796.42,6610.52,6405.61, 36 months,20.69%,254.96,C,B5,Learning disability nurse,2 years,OWN,168654.22,Not Verified,Mar-2024,Fully Paid,renewable_energy,"Surveyor, mining",81561,RI,19.13,Jan-2013,19,2,47389,16.4,12,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5123b1af-bbcb-4439-b2f1-edc607f8aaee,8dd60a99-9f6b-498a-b40e-697fe3aaa346,1,w,2894.92,2329.41,7225.47,2881.41,5363.67,1845.03,96.8,752.07,20.36,Apr-2025,138.57,,May-2025,,,0,,9411.0,,4.0,0.0,,23.0,31417.0,86.0,,0.0,10716.0,,,9.0,3.0,7.0,2.0,36890.0,29897.0,3.8,,,,294.0,11.0,42.0,31.0,,14.0,,,9.0,8.0,25.0,21.0,12.0,9.0,12.0,29.0,11.0,,,,13.0,97.3,37.9,,25200.0,22570.0,83052.0,69002.0,N,N,,,
1000.0,950.53,941.32, 36 months,14.56%,34.45,B,B3,Learning mentor,3 years,OTHER,67530.92,Source Verified,Nov-2023,Charged Off,renewable_energy,"Scientist, physiological",96584,WI,27.74,Aug-2007,19,0,47116,1.2,8,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42a8a42b-045c-4c91-a962-5c45144fabab,716c58dc-4073-4a26-806c-c0e6605ccdfa,1,w,110.9,447.34,413.62,771.02,116.32,28.03,45.59,621.44,31.58,Jul-2025,18.5,Feb-2026,Jul-2025,,,2,,35647.0,1.0,4.0,9.0,8.0,,32001.0,26.1,6.0,,11060.0,,,6.0,,12.0,14.0,,23101.0,77.4,,,,192.0,37.0,29.0,118.0,,10.0,,2.0,11.0,7.0,7.0,,14.0,37.0,3.0,,33.0,,,,18.0,,47.6,,,,11894.0,,N,N,,,
2237.48,2140.19,2134.73, 36 months,17.88%,80.76,C,B1,Armed forces technical officer,6 years,MORTGAGE,25031.23,Not Verified,Mar-2024,Current,credit_card,,17747,CT,9.72,Jan-2010,9,1,13491,,44,Individual,5.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=c183b0ca-bd9e-4351-b90e-77ba424e4cc7,fc4fda12-0662-4d18-8f9c-75f2bd406a74,1,w,1007.32,684.59,952.18,2462.87,126.63,587.17,27.81,595.33,30.05,Jan-2025,21.16,Nov-2025,Mar-2025,,46.0,2,,40374.0,0.0,0.0,3.0,,25.0,41891.0,58.3,3.0,9.0,,,42639.0,8.0,15.0,17.0,7.0,1291.0,24420.0,96.8,,,,,23.0,8.0,103.0,31.0,17.0,,,1.0,11.0,,20.0,,33.0,18.0,,46.0,,,,3.0,,,,95872.0,53983.0,994.0,75351.0,N,N,,,
17946.46,17295.07,16368.83, 36 months,13.18%,606.22,A,A3,Psychiatrist,5 years,OTHER,107218.16,Not Verified,Apr-2024,Fully Paid,other,,47433,SC,25.06,Apr-2011,17,1,27440,80.9,39,Individual,6.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=be503b24-2272-47ce-89f6-976972b77e3e,529e7614-df99-4189-a856-a3d669455fc4,1,w,4803.99,7563.16,7349.05,19120.27,11378.89,1384.61,65.51,618.09,61.1,,579.4,,Apr-2025,,,0,,53151.0,3.0,0.0,5.0,7.0,,36665.0,,8.0,10.0,18502.0,,21541.0,7.0,15.0,,10.0,,40604.0,53.6,1.0,,257.0,60.0,16.0,38.0,60.0,,6.0,,,11.0,,22.0,8.0,25.0,10.0,,,42.0,,,,9.0,96.9,56.2,,76169.0,41750.0,53829.0,6033.0,N,N,,,
6095.14,6015.32,5664.59, 36 months,8.78%,193.19,D,A5,Actor,5 years,RENT,70814.54,Source Verified,Dec-2024,Fully Paid,vacation,Midwife,61923,VT,7.39,Sep-2011,22,2,15926,99.1,40,Individual,9.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5f4557d3-419f-4638-b047-5ad8dc3404b1,569b6802-f66f-4ca7-ba34-345b53094a83,1,w,514.75,2951.35,200.47,6660.61,4806.72,124.42,2.9,337.23,20.53,,86.05,May-2026,Jan-2025,,,2,,,4.0,3.0,,,35.0,,74.3,6.0,,,42.3,33202.0,8.0,4.0,,10.0,,37326.0,49.5,,,262.0,95.0,21.0,3.0,61.0,,22.0,,,,7.0,27.0,28.0,12.0,3.0,20.0,28.0,34.0,,,,6.0,,15.9,,,28457.0,67092.0,39891.0,N,N,,,
1000.0,999.13,955.37, 36 months,10.38%,32.44,E,B1,Astronomer,2 years,OWN,118957.62,Verified,Nov-2024,Fully Paid,medical,Musician,21247,NY,3.49,Aug-2010,20,1,471,,41,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5c3d52aa-d97e-4f81-b862-fa016d9cc295,337b9b2e-02a8-496a-b78a-171d8897a3f1,1,w,444.49,358.18,311.15,348.43,524.75,170.81,23.87,846.65,5.72,May-2025,52.36,Jul-2026,Jan-2025,,,1,518.0,68478.0,4.0,1.0,4.0,13.0,54.0,,,3.0,,17481.0,76.9,81165.0,7.0,7.0,,14.0,14222.0,6482.0,32.9,,,198.0,113.0,31.0,47.0,81.0,,,9.0,,,9.0,14.0,1.0,,,35.0,8.0,3.0,,,,18.0,74.3,,,95608.0,60253.0,67597.0,69354.0,N,N,,,
15209.84,14952.75,14392.47, 60 months,13.20%,347.63,C,A5,"Scientist, biomedical",10+ years,OTHER,24046.83,Source Verified,Aug-2024,Fully Paid,educational,Trading standards officer,70006,WY,22.45,Jul-2008,18,2,262,26.4,14,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=79c1b8eb-38c2-4ce6-802b-101fa5d99ad2,ff93e73b-1374-4595-ae52-0b03358c14d9,1,w,6752.02,321.43,2661.16,10903.01,223.07,4523.96,20.78,81.33,49.0,Jun-2025,396.3,May-2026,Sep-2024,,,0,6392.0,59089.0,3.0,4.0,6.0,3.0,22.0,27060.0,,3.0,0.0,17424.0,83.8,78212.0,6.0,1.0,16.0,4.0,,23959.0,36.1,,,37.0,142.0,43.0,57.0,70.0,,7.0,29.0,,7.0,20.0,28.0,27.0,28.0,23.0,21.0,20.0,49.0,,,1.0,18.0,58.3,52.6,,87124.0,15737.0,56540.0,63474.0,N,N,,,
17385.89,17090.29,15674.7, 36 months,13.00%,585.76,B,B1,Graphic designer,3 years,RENT,116402.81,Not Verified,Aug-2023,Late (31-120 days),educational,Food technologist,78887,MH,19.41,Jun-2020,7,2,44985,15.7,12,Individual,,1.0,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=340276c2-3f5f-4512-a9aa-1259ed8a07ef,3bc6d629-dff8-43c8-b332-9d57ad976293,1,w,7082.03,3063.89,8834.05,20774.52,13135.19,1444.63,56.52,802.71,28.03,Mar-2025,386.4,,Jul-2024,,78.0,0,,2512.0,1.0,2.0,,14.0,38.0,30251.0,,1.0,11.0,12837.0,21.1,21575.0,8.0,5.0,18.0,11.0,,37699.0,99.8,,,199.0,15.0,,49.0,,44.0,19.0,,,0.0,21.0,0.0,13.0,3.0,4.0,41.0,5.0,30.0,,,,,80.5,13.6,,165220.0,77014.0,51219.0,19799.0,N,N,,,2023-04-18
1000.0,990.99,926.51, 36 months,10.11%,32.32,D,A4,Office manager,7 years,RENT,76467.37,Source Verified,Oct-2024,Fully Paid,home_improvement,Research scientist (life sciences),27540,GU,12.62,Aug-2016,9,2,35231,78.6,21,Individual,9.0,,"Federal arm stop six yes main laugh. Treatment small different treat per personal.
Pay deep prepare me. Our service material hour capital its.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=23f60397-3143-44b3-a25b-02df0ba1bdd3,46ac5e88-0ba9-46d5-9e1a-e125a73f6552,1,w,312.76,255.42,32.06,761.15,459.67,50.93,90.58,785.7,21.29,Feb-2025,30.73,Feb-2026,Jul-2025,,,0,,,,2.0,7.0,,48.0,37936.0,,9.0,,6911.0,44.7,20322.0,2.0,2.0,5.0,6.0,32959.0,26175.0,25.9,,,205.0,296.0,40.0,21.0,49.0,,,,,6.0,7.0,16.0,,,11.0,9.0,7.0,19.0,,,,2.0,75.1,49.6,,,63948.0,39685.0,58935.0,N,N,,,
13888.91,13350.07,13085.11, 60 months,12.68%,313.71,D,A2,Advertising copywriter,,RENT,20000.0,Not Verified,Oct-2024,Current,car,Pensions consultant,16482,VA,21.66,Jan-2011,22,0,26231,17.0,20,Individual,5.0,,"Fact message continue sister hold care hope. Difficult catch peace even green least reveal offer.
Region prepare cause. High far break seem million trial technology.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=4d0103a8-784b-49ff-8b9e-00d37e852f80,3c81148d-fa33-4577-87a1-ba0781c0d717,1,f,4687.85,5627.04,169.56,10880.42,1416.66,3889.41,83.46,125.0,82.0,,585.39,Dec-2025,Jul-2025,,,1,,87519.0,1.0,1.0,,0.0,22.0,28678.0,79.8,3.0,12.0,222.0,53.8,67695.0,8.0,11.0,18.0,19.0,1844.0,,22.2,,,57.0,117.0,44.0,54.0,,25.0,,108.0,0.0,,25.0,18.0,32.0,14.0,7.0,11.0,8.0,20.0,,,,16.0,90.3,8.1,,108125.0,88045.0,33020.0,43719.0,N,N,,,
5138.37,5102.44,4939.72, 60 months,6.42%,100.36,E,A4,Building surveyor,6 years,MORTGAGE,222803.93,Not Verified,Jul-2024,Late (31-120 days),major_purchase,,45439,AZ,35.95,Oct-2005,12,1,59,49.8,13,Individual,9.0,,Upon debate despite raise avoid west feel. Read resource loss represent during. Next statement behavior institution through.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=e8af8e23-322e-4ad8-8837-97535656696e,d1013513-5a49-429e-b101-0f7dd1ef3074,1,f,681.61,932.8,1753.39,5285.67,1314.2,401.69,94.28,314.24,9.65,Jul-2025,83.78,Dec-2025,,,,0,,82054.0,0.0,1.0,0.0,5.0,,30221.0,,,4.0,1665.0,,12706.0,,2.0,12.0,14.0,45524.0,37188.0,17.0,,,,41.0,51.0,37.0,39.0,,3.0,,,16.0,7.0,12.0,14.0,23.0,17.0,,7.0,10.0,,,1.0,7.0,82.1,,,,70212.0,9590.0,30940.0,N,N,,,
6673.24,6482.66,6097.1, 60 months,10.07%,142.02,A,A1,Site engineer,2 years,MORTGAGE,70028.99,Verified,Nov-2023,Fully Paid,other,Warden/ranger,26160,AR,16.1,Aug-2009,16,2,19977,10.6,27,Individual,7.0,,"Speech road million benefit daughter score look allow. Many tonight hit medical possible. Air new never.
Admit raise all customer. Memory night power model across field around back.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=63fe91ef-1ec1-4ae6-9fcb-5b1f089bf336,972beeb8-34a1-4f49-aa7a-bd1b8747d28e,1,f,978.59,1507.99,2837.81,7789.3,5643.04,545.91,66.87,622.33,48.23,Mar-2025,235.27,,Jul-2025,,,0,,21418.0,0.0,,,4.0,59.0,6650.0,31.7,7.0,8.0,7487.0,5.4,,3.0,11.0,5.0,,33634.0,34928.0,36.7,,,,,3.0,32.0,,,6.0,7.0,,13.0,20.0,24.0,,12.0,36.0,,12.0,19.0,,2.0,,17.0,83.9,31.9,,81565.0,,23454.0,15558.0,N,N,,,
31551.63,30717.7,29716.8, 36 months,13.82%,1075.61,C,A5,Research scientist (physical sciences),6 years,RENT,29493.4,Not Verified,Feb-2025,Current,educational,Barista,95322,NV,1.53,Jan-2006,4,0,35629,77.5,39,Individual,,,Either church reach past plan coach. Affect firm task policy couple billion. Keep night quickly. Ok hospital rock speak common drive fear.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=0046901f-4bb8-4693-bbda-f79e806e36ed,11873381-753a-49b6-8ea7-679e672f78f9,1,f,9256.78,10361.16,2603.39,21218.6,9356.89,5375.2,60.42,73.31,43.72,,260.31,,Jun-2025,,103.0,1,2732.0,,4.0,3.0,4.0,10.0,10.0,28255.0,65.0,,10.0,3308.0,,37762.0,,10.0,4.0,18.0,47727.0,28257.0,67.6,,,274.0,25.0,22.0,54.0,44.0,,,,,12.0,25.0,16.0,12.0,18.0,26.0,4.0,16.0,,,,,,,93.2,,135345.0,42910.0,44209.0,,N,N,,,
9478.89,9281.45,8830.43, 36 months,16.71%,336.57,G,A1,Newspaper journalist,,OTHER,81048.21,Not Verified,Dec-2024,Charged Off,credit_card,Human resources officer,44406,MP,24.73,Oct-2007,14,1,19837,64.6,41,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7cce508b-52c5-42ed-b494-a2c6b443abc7,17a459d3-bad9-4201-a6f4-3db41be670ed,1,w,2237.64,3309.26,10684.98,7680.62,4918.45,347.29,94.63,721.68,17.77,Oct-2024,74.45,,Jul-2025,,,0,,,0.0,0.0,2.0,6.0,12.0,31527.0,,,1.0,17560.0,33.1,57328.0,4.0,6.0,6.0,6.0,6566.0,,44.1,,,130.0,161.0,14.0,30.0,99.0,,13.0,,,18.0,14.0,,4.0,20.0,,38.0,,,,5.0,,14.0,,71.9,,31323.0,,,12385.0,N,Y,,,
15601.48,15484.44,15024.96, 60 months,8.73%,321.81,A,A4,IT technical support officer,2 years,RENT,28466.56,Source Verified,Feb-2025,Current,credit_card,Technical sales engineer,54706,OH,12.33,Jul-2011,13,0,44255,99.1,31,Individual,,,"Statement service stuff. Total campaign note court specific statement.
Describe accept determine describe.
Agreement goal base. Door money mother prove.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=09aa26d7-2dfd-46e5-b733-2bd6bd8b6bf0,264e61b1-7a39-46f3-b8a0-7374f6341360,1,f,5868.35,7068.45,15130.56,5008.95,14566.05,9.23,87.47,972.64,90.78,Jul-2025,612.42,Dec-2025,Nov-2024,,,2,,90373.0,,1.0,8.0,3.0,22.0,48714.0,84.9,7.0,11.0,13993.0,97.1,8372.0,,12.0,,11.0,2053.0,,18.2,,,251.0,3.0,32.0,19.0,111.0,,15.0,,,2.0,12.0,24.0,11.0,19.0,6.0,38.0,24.0,18.0,,,0.0,2.0,61.9,89.1,,169253.0,,9562.0,4431.0,N,N,,,
11336.6,10937.41,10790.97, 60 months,8.84%,234.43,A,B5,"Therapist, sports",5 years,,48076.44,Source Verified,Nov-2024,Late (16-30 days),major_purchase,Archivist,97721,KY,27.38,Sep-2013,21,1,17754,11.5,9,Individual,,,Effort head somebody report trouble attorney. Military surface mean owner. Right in today miss these. Near what reveal business store court attention.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=d764cd99-f405-4eb6-a147-7a0f0e1ce14b,0104447c-009d-4108-8cae-55711f214e29,1,w,5065.24,1691.75,3433.97,10417.98,4212.36,2650.23,35.18,748.78,18.8,,434.4,Apr-2026,Jan-2025,,,0,,93320.0,0.0,1.0,8.0,,48.0,38576.0,10.7,0.0,,,46.6,56213.0,0.0,16.0,4.0,15.0,306.0,18018.0,15.3,0.0,8468.0,24.0,,22.0,17.0,23.0,59.0,8.0,,,,23.0,19.0,23.0,8.0,1.0,1.0,,19.0,,,,3.0,83.8,84.5,,162940.0,,25509.0,32581.0,N,N,,,
31286.03,30528.44,27815.12, 60 months,5.00%,590.41,C,A3,"Producer, radio",2 years,MORTGAGE,95816.43,Verified,Nov-2023,Charged Off,renewable_energy,,08075,WV,11.13,Mar-2011,23,0,25575,57.7,34,Individual,0.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2657df12-52bf-42c8-a546-82898e813053,c9015708-8715-41c6-9ee4-7bbc111a01bd,1,f,9686.87,3597.84,2087.06,8760.66,26401.74,2547.93,46.18,116.38,73.13,Nov-2024,221.43,,,,9.0,2,,,4.0,3.0,7.0,4.0,,15350.0,7.6,0.0,10.0,5034.0,37.7,99881.0,,15.0,7.0,17.0,38836.0,2188.0,91.1,,,199.0,36.0,10.0,23.0,63.0,,,,,2.0,,9.0,,24.0,16.0,35.0,3.0,6.0,,,,2.0,75.8,2.3,,106844.0,28168.0,24805.0,81527.0,Y,Y,,,
17543.3,17064.36,16226.49, 36 months,15.76%,614.7,C,B4,International aid/development worker,6 years,MORTGAGE,35145.11,Not Verified,Aug-2023,Fully Paid,credit_card,Nature conservation officer,18013,HI,6.43,Nov-2017,17,0,46433,97.3,28,Individual,7.0,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=b376ee96-4098-4a76-84d4-1180042f4753,f43de0bf-a27b-46f1-8a43-0b0791e73360,1,f,2062.83,4247.79,17014.72,778.44,2482.71,516.7,23.37,173.03,31.66,Jun-2025,52.06,Aug-2025,Jan-2025,,,1,3957.0,12559.0,,,6.0,8.0,11.0,6282.0,13.7,8.0,14.0,,51.6,81115.0,7.0,13.0,14.0,1.0,49113.0,42715.0,,,,44.0,250.0,25.0,45.0,105.0,10.0,5.0,35.0,,3.0,0.0,5.0,,0.0,15.0,49.0,,44.0,,,2.0,13.0,,,,,45195.0,25065.0,4300.0,N,N,,,
29224.65,28174.21,26128.52, 36 months,14.40%,1004.57,G,A5,"Merchandiser, retail",7 years,MORTGAGE,41051.13,Source Verified,Aug-2023,Fully Paid,credit_card,Legal secretary,70760,MN,8.35,Dec-2010,8,1,17301,92.3,47,Individual,3.0,,May actually choice tell among huge probably according. Sell example rule short from now action.,https://www.lendingclub.com/browse/loanDetail.action?loan_id=cac02daa-aa60-4db8-8b7f-2a050bf9b558,f7221508-de3a-41a5-b09e-aa3f9a1a0336,1,f,8138.25,445.61,9609.87,11163.3,1928.65,1463.67,82.36,405.12,49.49,,1975.5,Sep-2025,Oct-2024,,90.0,2,,97858.0,0.0,0.0,,14.0,43.0,13709.0,,0.0,,5375.0,95.9,48955.0,7.0,11.0,17.0,6.0,,48954.0,,0.0,,142.0,161.0,48.0,33.0,98.0,9.0,16.0,10.0,,16.0,28.0,12.0,7.0,15.0,13.0,10.0,,40.0,,,,,71.6,,,198084.0,92655.0,91156.0,9018.0,Y,N,,,
27424.54,26892.23,26164.99, 36 months,7.19%,849.21,C,A2,,4 years,MORTGAGE,23672.53,Not Verified,Aug-2024,Fully Paid,home_improvement,Film/video editor,89636,WV,24.33,Jan-2009,9,0,23269,49.8,16,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=f75b1875-b126-4aa0-97a0-cc81062e783d,fb1c2b96-7c30-42aa-9d96-c50868e68523,1,f,11031.64,12948.44,31035.58,27399.17,26978.5,2274.13,81.21,840.74,36.12,Apr-2025,1175.42,Dec-2025,Sep-2024,1.0,,0,7187.0,68093.0,4.0,,,2.0,40.0,16608.0,,5.0,3.0,4955.0,,55799.0,8.0,9.0,11.0,13.0,45487.0,19210.0,85.0,1.0,,153.0,172.0,6.0,30.0,6.0,29.0,17.0,,,15.0,28.0,0.0,24.0,4.0,28.0,42.0,29.0,8.0,,3.0,,12.0,54.8,63.9,,53586.0,4432.0,44017.0,56261.0,N,N,,,
14821.8,14441.68,13225.85, 60 months,20.46%,396.52,D,B1,Music therapist,4 years,OWN,20000.0,Source Verified,Oct-2024,Fully Paid,other,,04199,MA,17.33,Nov-2010,14,1,38386,77.4,28,Individual,6.0,,"Control order visit sign hold million. Order culture ask think.
Line skin property establish six sometimes happy. Nature eight test prove nor whole through ask. Collection stage billion.",https://www.lendingclub.com/browse/loanDetail.action?loan_id=65b4fc04-8cef-495a-928d-9534e4c6141b,fbb8ff36-9ffe-4039-8769-5f4356e8ad1c,1,w,4611.14,304.5,2637.14,3602.5,13153.95,3947.16,21.25,598.19,36.02,Apr-2025,121.69,Sep-2025,,,53.0,0,,31721.0,3.0,2.0,,1.0,,33791.0,32.5,0.0,,10205.0,86.0,7049.0,4.0,,19.0,,34740.0,,22.7,,,192.0,221.0,32.0,13.0,81.0,,2.0,117.0,,,,,6.0,,27.0,,,30.0,,5.0,,14.0,78.4,,,151063.0,63249.0,11302.0,62448.0,N,Y,,,
15660.69,15435.49,14836.95, 36 months,14.52%,539.19,E,B3,"Pharmacist, hospital",10+ years,OTHER,21318.09,Not Verified,Oct-2023,Late (16-30 days),educational,,82308,LA,18.73,Jan-2015,17,2,29171,52.6,34,Individual,,,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2c7e971f-d9b2-49e3-87a3-c82b4884588d,c6224648-cad8-44c7-bde5-ab13149c0450,1,f,2737.07,5435.48,13403.74,15322.38,10596.34,4263.84,24.13,495.05,96.9,Feb-2025,782.33,Jul-2025,Aug-2024,,,2,,20189.0,1.0,1.0,3.0,4.0,17.0,41076.0,,,,,,71232.0,,8.0,3.0,3.0,12772.0,47105.0,,,,132.0,238.0,,13.0,,,10.0,,,,4.0,23.0,9.0,13.0,0.0,,22.0,29.0,,,,9.0,65.7,52.3,,130208.0,49280.0,,,N,N,,,
